Time (seconds),sensor name,altitude,azimuth,measure
493.43,LDR,35,347.7966,307
493.93,LDR,35,353.8983,319
494.39,LDR,40,0.0,322
494.88,LDR,40,6.545455,334
495.37,LDR,40,13.09091,351
495.86,LDR,40,19.63636,371
496.34,LDR,40,26.18182,396
496.83,LDR,40,32.72727,418
497.32,LDR,40,39.27273,441
497.81,LDR,40,45.81818,466
498.30,LDR,40,52.36364,492
498.82,LDR,40,58.90909,516
499.31,LDR,40,65.45455,532
499.80,LDR,40,72.0,573
500.29,LDR,40,78.54546,534
500.77,LDR,40,85.09091,507
501.26,LDR,40,91.63636,473
501.75,LDR,40,98.18182,450
502.24,LDR,40,104.7273,422
502.73,LDR,40,111.2727,398
503.25,LDR,40,117.8182,378
503.74,LDR,40,124.3636,354
504.23,LDR,40,130.9091,335
504.71,LDR,40,137.4545,321
505.20,LDR,40,144.0,309
505.69,LDR,40,150.5455,297
506.18,LDR,40,157.0909,288
506.66,LDR,40,163.6364,279
507.15,LDR,40,170.1818,272
507.64,LDR,40,176.7273,267
508.16,LDR,40,183.2727,266
508.65,LDR,40,189.8182,265
509.14,LDR,40,196.3636,266
509.63,LDR,40,202.9091,267
510.12,LDR,40,209.4545,268
510.61,LDR,40,216.0,271
511.09,LDR,40,222.5455,273
511.58,LDR,40,229.0909,275
512.07,LDR,40,235.6364,276
512.59,LDR,40,242.1818,276
513.08,LDR,40,248.7273,277
513.57,LDR,40,255.2727,278
514.06,LDR,40,261.8182,277
514.55,LDR,40,268.3636,276
515.03,LDR,40,274.9091,275
515.52,LDR,40,281.4545,275
516.01,LDR,40,288.0,272
516.50,LDR,40,294.5454,270
516.98,LDR,40,301.0909,268
517.51,LDR,40,307.6364,267
518.00,LDR,40,314.1818,268
518.49,LDR,40,320.7273,269
518.98,LDR,40,327.2727,271
519.47,LDR,40,333.8182,275
519.95,LDR,40,340.3636,280
520.44,LDR,40,346.9091,288
520.93,LDR,40,353.4545,298
521.42,LDR,45,0.0,302
521.94,LDR,45,7.058824,314
522.49,LDR,45,14.11765,331
523.01,LDR,45,21.17647,348
523.52,LDR,45,28.23529,372
524.04,LDR,45,35.29412,393
524.55,LDR,45,42.35294,413
525.07,LDR,45,49.41177,434
525.59,LDR,45,56.47059,454
526.10,LDR,45,63.52941,470
526.62,LDR,45,70.58824,487
527.17,LDR,45,77.64706,485
527.69,LDR,45,84.70589,467
528.21,LDR,45,91.76471,448
528.73,LDR,45,98.82354,429
529.25,LDR,45,105.8823,407
529.77,LDR,45,112.9412,385
530.29,LDR,45,120.0,363
530.81,LDR,45,127.0588,338
531.32,LDR,45,134.1176,322
531.84,LDR,45,141.1765,307
532.39,LDR,45,148.2353,293
532.91,LDR,45,155.2941,283
533.42,LDR,45,162.3529,272
533.94,LDR,45,169.4118,264
534.46,LDR,45,176.4706,258
534.98,LDR,45,183.5294,254
535.50,LDR,45,190.5882,253
536.02,LDR,45,197.6471,253
536.54,LDR,45,204.7059,253
537.10,LDR,45,211.7647,254
537.62,LDR,45,218.8235,255
538.14,LDR,45,225.8823,257
538.65,LDR,45,232.9412,259
539.17,LDR,45,240.0,259
539.69,LDR,45,247.0588,259
540.20,LDR,45,254.1176,260
540.72,LDR,45,261.1765,259
541.23,LDR,45,268.2353,258
541.75,LDR,45,275.2941,258
542.30,LDR,45,282.3529,258
542.82,LDR,45,289.4118,256
543.34,LDR,45,296.4706,255
543.86,LDR,45,303.5294,254
544.38,LDR,45,310.5882,254
544.89,LDR,45,317.6471,255
545.41,LDR,45,324.7059,258
545.93,LDR,45,331.7647,260
546.44,LDR,45,338.8235,266
547.11,LDR,45,345.8823,273
547.63,LDR,45,352.9412,282
548.15,LDR,50,0.0,287
548.71,LDR,50,7.826087,298
549.28,LDR,50,15.65217,313
549.84,LDR,50,23.47826,331
550.40,LDR,50,31.30435,356
550.96,LDR,50,39.13044,374
551.52,LDR,50,46.95652,394
552.08,LDR,50,54.78261,411
552.68,LDR,50,62.6087,426
553.24,LDR,50,70.43478,435
553.80,LDR,50,78.26087,444
554.36,LDR,50,86.08696,430
554.92,LDR,50,93.91304,415
555.48,LDR,50,101.7391,396
556.04,LDR,50,109.5652,375
556.60,LDR,50,117.3913,357
557.16,LDR,50,125.2174,333
557.72,LDR,50,133.0435,313
558.31,LDR,50,140.8696,298
558.87,LDR,50,148.6957,284
559.43,LDR,50,156.5217,273
559.99,LDR,50,164.3478,264
560.55,LDR,50,172.1739,256
561.11,LDR,50,180.0,249
561.67,LDR,50,187.8261,245
562.23,LDR,50,195.6522,244
562.79,LDR,50,203.4782,243
563.39,LDR,50,211.3044,243
563.95,LDR,50,219.1304,243
564.51,LDR,50,226.9565,245
565.07,LDR,50,234.7826,245
565.63,LDR,50,242.6087,245
566.19,LDR,50,250.4348,245
566.75,LDR,50,258.2609,246
567.31,LDR,50,266.0869,245
567.87,LDR,50,273.913,245
568.43,LDR,50,281.7391,245
569.03,LDR,50,289.5652,244
569.59,LDR,50,297.3913,243
570.15,LDR,50,305.2174,243
570.71,LDR,50,313.0435,243
571.27,LDR,50,320.8696,246
571.83,LDR,50,328.6956,249
572.39,LDR,50,336.5217,254
572.95,LDR,50,344.3478,260
573.51,LDR,50,352.1739,270
574.10,LDR,55,0.0,275
574.72,LDR,55,8.780488,286
575.34,LDR,55,17.56098,301
575.95,LDR,55,26.34146,317
576.57,LDR,55,35.12195,340
577.19,LDR,55,43.90244,357
577.80,LDR,55,52.68293,371
578.42,LDR,55,61.46342,385
579.03,LDR,55,70.24391,395
579.65,LDR,55,79.02439,407
580.30,LDR,55,87.80488,393
580.92,LDR,55,96.58537,379
581.53,LDR,55,105.3659,365
582.15,LDR,55,114.1463,348
582.76,LDR,55,122.9268,326
583.38,LDR,55,131.7073,306
584.00,LDR,55,140.4878,291
584.61,LDR,55,149.2683,277
585.23,LDR,55,158.0488,266
585.88,LDR,55,166.8293,255
586.50,LDR,55,175.6098,248
587.11,LDR,55,184.3902,241
587.73,LDR,55,193.1707,237
588.35,LDR,55,201.9512,234
588.96,LDR,55,210.7317,233
589.58,LDR,55,219.5122,233
590.19,LDR,55,228.2927,234
590.81,LDR,55,237.0732,234
591.43,LDR,55,245.8537,233
592.08,LDR,55,254.6341,232
592.69,LDR,55,263.4146,233
593.31,LDR,55,272.1951,233
593.92,LDR,55,280.9756,234
594.54,LDR,55,289.7561,233
595.16,LDR,55,298.5366,233
595.77,LDR,55,307.3171,234
596.39,LDR,55,316.0976,236
597.00,LDR,55,324.878,239
597.66,LDR,55,333.6585,244
598.27,LDR,55,342.439,251
598.89,LDR,55,351.2195,260
599.50,LDR,60,0.0,266
600.19,LDR,60,10.0,278
600.87,LDR,60,20.0,293
601.56,LDR,60,30.0,308
602.24,LDR,60,40.0,330
602.92,LDR,60,50.0,343
603.61,LDR,60,60.0,353
604.29,LDR,60,70.0,362
605.01,LDR,60,80.0,374
605.70,LDR,60,90.0,360
606.38,LDR,60,100.0,347
607.07,LDR,60,110.0,334
607.75,LDR,60,120.0,315
608.43,LDR,60,130.0,299
609.12,LDR,60,140.0,284
609.80,LDR,60,150.0,270
610.48,LDR,60,160.0,258
611.17,LDR,60,170.0,248
611.85,LDR,60,180.0,239
612.58,LDR,60,190.0,233
613.26,LDR,60,200.0,229
613.95,LDR,60,210.0,227
614.63,LDR,60,220.0,226
615.31,LDR,60,230.0,226
616.00,LDR,60,240.0,225
616.68,LDR,60,250.0,224
617.37,LDR,60,260.0,224
618.05,LDR,60,270.0,224
618.73,LDR,60,280.0,224
619.45,LDR,60,290.0,225
620.14,LDR,60,300.0,226
620.82,LDR,60,310.0,228
621.51,LDR,60,320.0,232
622.19,LDR,60,330.0,237
622.88,LDR,60,340.0,243
623.56,LDR,60,350.0,251
624.25,LDR,65,0.0,258
625.04,LDR,65,12.0,271
625.84,LDR,65,24.0,285
626.64,LDR,65,36.0,301
627.47,LDR,65,48.0,318
628.27,LDR,65,60.0,328
629.07,LDR,65,72.0,337
629.87,LDR,65,84.00001,341
630.66,LDR,65,96.0,332
631.47,LDR,65,108.0,318
632.27,LDR,65,120.0,300
633.06,LDR,65,132.0,284
633.86,LDR,65,144.0,270
634.66,LDR,65,156.0,257
635.46,LDR,65,168.0,246
636.30,LDR,65,180.0,237
637.10,LDR,65,192.0,230
637.90,LDR,65,204.0,225
638.70,LDR,65,216.0,222
639.50,LDR,65,228.0,222
640.30,LDR,65,240.0,220
641.10,LDR,65,252.0,219
641.89,LDR,65,264.0,219
642.69,LDR,65,276.0,219
643.50,LDR,65,288.0,221
644.29,LDR,65,300.0,222
645.13,LDR,65,312.0,225
645.93,LDR,65,324.0,230
646.73,LDR,65,336.0,236
647.53,LDR,65,348.0,245
648.33,LDR,70,0.0,252
649.26,LDR,70,14.4,264
650.20,LDR,70,28.8,278
651.13,LDR,70,43.2,293
652.07,LDR,70,57.6,304
653.01,LDR,70,72.0,309
653.94,LDR,70,86.39999,308
655.02,LDR,70,100.8,298
655.96,LDR,70,115.2,288
656.89,LDR,70,129.6,275
657.83,LDR,70,144.0,262
658.77,LDR,70,158.4,250
659.70,LDR,70,172.8,239
660.64,LDR,70,187.2,230
661.58,LDR,70,201.6,224
662.51,LDR,70,216.0,220
663.45,LDR,70,230.4,217
664.42,LDR,70,244.8,216
665.36,LDR,70,259.2,216
666.29,LDR,70,273.6,216
667.23,LDR,70,288.0,217
668.17,LDR,70,302.4,220
669.10,LDR,70,316.8,224
670.04,LDR,70,331.2,231
670.97,LDR,70,345.6,239
671.91,LDR,75,0.0,247
673.10,LDR,75,18.94737,259
674.30,LDR,75,37.89474,271
675.53,LDR,75,56.84211,282
676.72,LDR,75,75.78948,285
677.91,LDR,75,94.73685,281
679.11,LDR,75,113.6842,273
680.30,LDR,75,132.6316,261
681.49,LDR,75,151.579,248
682.69,LDR,75,170.5263,237
683.88,LDR,75,189.4737,227
685.07,LDR,75,208.421,221
686.31,LDR,75,227.3684,217
687.50,LDR,75,246.3158,215
688.70,LDR,75,265.2632,215
689.90,LDR,75,284.2105,216
691.09,LDR,75,303.1579,219
692.29,LDR,75,322.1052,225
693.48,LDR,75,341.0526,234
694.68,LDR,80,0.0,242
696.37,LDR,80,27.69231,254
698.06,LDR,80,55.38462,264
699.79,LDR,80,83.07693,267
701.49,LDR,80,110.7692,260
703.18,LDR,80,138.4615,248
704.87,LDR,80,166.1539,236
706.56,LDR,80,193.8461,226
708.25,LDR,80,221.5385,219
709.94,LDR,80,249.2308,217
711.64,LDR,80,276.9231,217
713.33,LDR,80,304.6154,222
715.05,LDR,80,332.3077,229
716.75,LDR,85,0.0,238
720.28,LDR,85,60.0,252
723.81,LDR,85,120.0,247
727.34,LDR,85,180.0,231
730.86,LDR,85,240.0,222
734.39,LDR,85,300.0,224
737.92,LDR,90,0.0,236
768.90,BH1750,20,0.0,16.66667
769.42,BH1750,20,5.294117,14.16667
769.97,BH1750,20,10.58823,18.33333
770.49,BH1750,20,15.88235,32.5
771.01,BH1750,20,21.17647,35.83333
771.52,BH1750,20,26.47059,40.0
772.04,BH1750,20,31.76471,47.5
772.56,BH1750,20,37.05882,57.5
773.08,BH1750,20,42.35294,70.0
773.59,BH1750,20,47.64706,90.83333
774.15,BH1750,20,52.94117,140.0
774.67,BH1750,20,58.23529,992.4999
775.18,BH1750,20,63.52941,1945.833
775.70,BH1750,20,68.82352,150.0
776.21,BH1750,20,74.11765,91.66667
776.73,BH1750,20,79.41176,70.83333
777.25,BH1750,20,84.70588,55.0
777.76,BH1750,20,90.0,46.66667
778.31,BH1750,20,95.29411,40.83333
778.83,BH1750,20,100.5882,35.83333
779.35,BH1750,20,105.8823,30.83333
779.87,BH1750,20,111.1765,27.5
780.38,BH1750,20,116.4706,25.0
780.90,BH1750,20,121.7647,22.5
781.41,BH1750,20,127.0588,20.83333
781.93,BH1750,20,132.3529,19.16667
782.48,BH1750,20,137.647,18.33333
783.00,BH1750,20,142.9412,17.5
783.51,BH1750,20,148.2353,16.66667
784.03,BH1750,20,153.5294,15.83333
784.55,BH1750,20,158.8235,15.83333
785.06,BH1750,20,164.1176,33.33333
785.58,BH1750,20,169.4118,14.16667
786.13,BH1750,20,174.7059,30.0
786.65,BH1750,20,180.0,50.0
787.16,BH1750,20,185.2941,39.16667
787.68,BH1750,20,190.5882,33.33333
788.19,BH1750,20,195.8823,21.66667
788.71,BH1750,20,201.1765,16.66667
789.23,BH1750,20,206.4706,10.0
789.75,BH1750,20,211.7647,5.0
790.30,BH1750,20,217.0588,19.16667
790.82,BH1750,20,222.3529,19.16667
791.34,BH1750,20,227.647,20.0
791.86,BH1750,20,232.9412,20.0
792.37,BH1750,20,238.2353,20.83333
792.89,BH1750,20,243.5294,20.83333
793.41,BH1750,20,248.8235,20.83333
793.92,BH1750,20,254.1176,20.83333
794.47,BH1750,20,259.4117,20.83333
794.99,BH1750,20,264.7059,20.0
795.51,BH1750,20,270.0,20.0
796.03,BH1750,20,275.2941,19.16667
796.54,BH1750,20,280.5882,19.16667
797.06,BH1750,20,285.8824,18.33333
797.58,BH1750,20,291.1764,17.5
798.13,BH1750,20,296.4706,17.5
798.65,BH1750,20,301.7647,16.66667
799.17,BH1750,20,307.0588,16.66667
799.68,BH1750,20,312.3529,15.83333
800.20,BH1750,20,317.647,15.83333
800.71,BH1750,20,322.9412,16.66667
801.23,BH1750,20,328.2353,16.66667
801.75,BH1750,20,333.5294,16.66667
802.30,BH1750,20,338.8235,16.66667
802.82,BH1750,20,344.1176,17.5
803.33,BH1750,20,349.4117,19.16667
803.85,BH1750,20,354.7059,20.0
804.37,BH1750,25,0.0,18.33333
804.90,BH1750,25,5.538462,16.66667
805.43,BH1750,25,11.07692,21.66667
805.96,BH1750,25,16.61539,25.0
806.53,BH1750,25,22.15385,28.33333
807.06,BH1750,25,27.69231,32.5
807.60,BH1750,25,33.23077,37.5
808.13,BH1750,25,38.76923,44.16667
808.66,BH1750,25,44.30769,56.66667
809.19,BH1750,25,49.84615,73.33333
809.72,BH1750,25,55.38462,103.3333
810.41,BH1750,25,60.92308,255.8333
810.94,BH1750,25,66.46154,994.1666
811.48,BH1750,25,72.0,155.0
812.01,BH1750,25,77.53847,84.16667
812.54,BH1750,25,83.07693,60.83333
813.07,BH1750,25,88.61539,47.5
813.60,BH1750,25,94.15385,39.16667
814.14,BH1750,25,99.69231,33.33333
814.70,BH1750,25,105.2308,29.16667
815.24,BH1750,25,110.7692,25.83333
815.77,BH1750,25,116.3077,23.33333
816.30,BH1750,25,121.8462,20.83333
816.83,BH1750,25,127.3846,18.33333
817.36,BH1750,25,132.9231,17.5
817.90,BH1750,25,138.4615,15.83333
818.47,BH1750,25,144.0,15.0
819.00,BH1750,25,149.5385,14.16667
819.53,BH1750,25,155.0769,13.33333
820.06,BH1750,25,160.6154,13.33333
820.59,BH1750,25,166.1539,26.66667
821.12,BH1750,25,171.6923,10.0
821.66,BH1750,25,177.2308,12.5
822.19,BH1750,25,182.7692,29.16667
822.76,BH1750,25,188.3077,35.83333
823.29,BH1750,25,193.8461,26.66667
823.82,BH1750,25,199.3846,20.0
824.35,BH1750,25,204.9231,13.33333
824.88,BH1750,25,210.4615,10.83333
825.42,BH1750,25,216.0,15.0
825.95,BH1750,25,221.5385,15.0
826.48,BH1750,25,227.0769,15.83333
827.05,BH1750,25,232.6154,15.83333
827.58,BH1750,25,238.1538,15.83333
828.11,BH1750,25,243.6923,15.83333
828.64,BH1750,25,249.2308,15.83333
829.18,BH1750,25,254.7692,15.83333
829.71,BH1750,25,260.3077,15.83333
830.24,BH1750,25,265.8462,15.83333
830.81,BH1750,25,271.3846,15.83333
831.34,BH1750,25,276.9231,15.0
831.87,BH1750,25,282.4615,15.0
832.40,BH1750,25,288.0,14.16667
832.94,BH1750,25,293.5385,14.16667
833.47,BH1750,25,299.0769,14.16667
834.00,BH1750,25,304.6154,13.33333
834.53,BH1750,25,310.1539,13.33333
835.10,BH1750,25,315.6923,13.33333
835.63,BH1750,25,321.2308,13.33333
836.16,BH1750,25,326.7692,13.33333
836.70,BH1750,25,332.3077,13.33333
837.23,BH1750,25,337.8462,14.16667
837.76,BH1750,25,343.3846,14.16667
838.29,BH1750,25,348.9231,15.0
838.86,BH1750,25,354.4616,15.83333
839.39,BH1750,30,0.0,16.66667
839.94,BH1750,30,5.806452,16.66667
840.48,BH1750,30,11.6129,18.33333
841.03,BH1750,30,17.41936,20.83333
841.58,BH1750,30,23.22581,23.33333
842.12,BH1750,30,29.03226,26.66667
842.67,BH1750,30,34.83871,30.0
843.25,BH1750,30,40.64517,36.66667
843.79,BH1750,30,46.45162,45.0
844.34,BH1750,30,52.25807,55.0
844.89,BH1750,30,58.06452,74.16667
845.43,BH1750,30,63.87097,86.66667
845.98,BH1750,30,69.67742,89.16667
846.53,BH1750,30,75.48387,72.5
847.11,BH1750,30,81.29033,59.16667
847.65,BH1750,30,87.09678,45.83333
848.20,BH1750,30,92.90323,36.66667
848.74,BH1750,30,98.70968,31.66667
849.29,BH1750,30,104.5161,27.5
849.84,BH1750,30,110.3226,24.16667
850.38,BH1750,30,116.129,21.66667
850.93,BH1750,30,121.9355,19.16667
851.51,BH1750,30,127.7419,16.66667
852.06,BH1750,30,133.5484,15.83333
852.60,BH1750,30,139.3548,14.16667
853.15,BH1750,30,145.1613,13.33333
853.70,BH1750,30,150.9677,12.5
854.25,BH1750,30,156.7742,11.66667
854.79,BH1750,30,162.5807,10.83333
855.38,BH1750,30,168.3871,10.83333
855.92,BH1750,30,174.1935,10.83333
856.47,BH1750,30,180.0,10.83333
857.01,BH1750,30,185.8065,10.83333
857.56,BH1750,30,191.6129,23.33333
858.11,BH1750,30,197.4194,27.5
858.66,BH1750,30,203.2258,21.66667
859.20,BH1750,30,209.0322,15.0
859.78,BH1750,30,214.8387,11.66667
860.33,BH1750,30,220.6452,11.66667
860.88,BH1750,30,226.4516,12.5
861.42,BH1750,30,232.2581,12.5
861.97,BH1750,30,238.0645,12.5
862.51,BH1750,30,243.871,13.33333
863.06,BH1750,30,249.6774,13.33333
863.61,BH1750,30,255.4839,13.33333
864.19,BH1750,30,261.2903,13.33333
864.74,BH1750,30,267.0968,12.5
865.29,BH1750,30,272.9032,12.5
865.83,BH1750,30,278.7097,12.5
866.38,BH1750,30,284.5161,12.5
866.92,BH1750,30,290.3226,11.66667
867.47,BH1750,30,296.129,11.66667
868.05,BH1750,30,301.9355,11.66667
868.60,BH1750,30,307.7419,10.83333
869.15,BH1750,30,313.5484,10.83333
869.70,BH1750,30,319.3548,10.83333
870.24,BH1750,30,325.1613,10.83333
870.79,BH1750,30,330.9677,11.66667
871.34,BH1750,30,336.7742,11.66667
871.89,BH1750,30,342.5807,11.66667
872.47,BH1750,30,348.3871,12.5
873.02,BH1750,30,354.1936,13.33333
873.57,BH1750,35,0.0,14.16667
874.13,BH1750,35,6.101695,14.16667
874.69,BH1750,35,12.20339,15.83333
875.26,BH1750,35,18.30508,17.5
875.82,BH1750,35,24.40678,20.0
876.53,BH1750,35,30.50848,22.5
877.09,BH1750,35,36.61017,25.0
877.66,BH1750,35,42.71186,29.16667
878.23,BH1750,35,48.81356,33.33333
878.79,BH1750,35,54.91526,40.0
879.35,BH1750,35,61.01696,45.83333
879.92,BH1750,35,67.11864,53.33333
880.48,BH1750,35,73.22034,56.66667
881.08,BH1750,35,79.32204,48.33333
881.64,BH1750,35,85.42373,43.33333
882.21,BH1750,35,91.52543,35.0
882.77,BH1750,35,97.62712,30.0
883.34,BH1750,35,103.7288,25.83333
883.90,BH1750,35,109.8305,23.33333
884.46,BH1750,35,115.9322,20.0
885.03,BH1750,35,122.0339,17.5
885.63,BH1750,35,128.1356,15.83333
886.19,BH1750,35,134.2373,14.16667
886.76,BH1750,35,140.339,12.5
887.32,BH1750,35,146.4407,11.66667
887.88,BH1750,35,152.5424,10.83333
888.45,BH1750,35,158.6441,10.83333
889.01,BH1750,35,164.7458,10.0
889.61,BH1750,35,170.8475,9.166666
890.18,BH1750,35,176.9492,9.166666
890.74,BH1750,35,183.0509,9.166666
891.30,BH1750,35,189.1525,9.166666
891.87,BH1750,35,195.2542,9.166666
892.43,BH1750,35,201.3559,9.166666
892.99,BH1750,35,207.4576,10.0
893.56,BH1750,35,213.5593,10.0
894.16,BH1750,35,219.661,10.0
894.72,BH1750,35,225.7627,10.0
895.29,BH1750,35,231.8644,10.83333
895.85,BH1750,35,237.9661,10.83333
896.42,BH1750,35,244.0678,10.83333
896.98,BH1750,35,250.1695,10.83333
897.54,BH1750,35,256.2712,10.83333
898.11,BH1750,35,262.3729,10.83333
898.71,BH1750,35,268.4746,10.83333
899.27,BH1750,35,274.5763,10.83333
899.84,BH1750,35,280.678,10.83333
900.40,BH1750,35,286.7797,10.0
900.96,BH1750,35,292.8813,10.0
901.53,BH1750,35,298.983,10.0
902.09,BH1750,35,305.0847,10.0
902.69,BH1750,35,311.1865,10.0
903.26,BH1750,35,317.2881,10.0
903.82,BH1750,35,323.3898,10.0
904.38,BH1750,35,329.4915,10.0
904.95,BH1750,35,335.5932,10.0
905.51,BH1750,35,341.6949,10.0
906.08,BH1750,35,347.7966,10.83333
906.64,BH1750,35,353.8983,11.66667
907.24,BH1750,40,0.0,11.66667
907.83,BH1750,40,6.545455,12.5
908.42,BH1750,40,13.09091,13.33333
909.00,BH1750,40,19.63636,15.0
909.59,BH1750,40,26.18182,16.66667
910.18,BH1750,40,32.72727,19.16667
910.77,BH1750,40,39.27273,21.66667
911.36,BH1750,40,45.81818,24.16667
911.98,BH1750,40,52.36364,28.33333
912.57,BH1750,40,58.90909,32.5
913.16,BH1750,40,65.45455,35.83333
913.75,BH1750,40,72.0,42.5
914.33,BH1750,40,78.54546,37.5
914.92,BH1750,40,85.09091,34.16667
915.51,BH1750,40,91.63636,30.0
916.10,BH1750,40,98.18182,25.83333
916.72,BH1750,40,104.7273,22.5
917.31,BH1750,40,111.2727,20.0
917.90,BH1750,40,117.8182,17.5
918.48,BH1750,40,124.3636,15.83333
919.07,BH1750,40,130.9091,13.33333
919.66,BH1750,40,137.4545,12.5
920.25,BH1750,40,144.0,11.66667
920.84,BH1750,40,150.5455,10.83333
921.46,BH1750,40,157.0909,10.0
922.05,BH1750,40,163.6364,9.166666
922.64,BH1750,40,170.1818,9.166666
923.23,BH1750,40,176.7273,8.333333
923.82,BH1750,40,183.2727,8.333333
924.40,BH1750,40,189.8182,8.333333
924.99,BH1750,40,196.3636,8.333333
925.62,BH1750,40,202.9091,8.333333
926.21,BH1750,40,209.4545,8.333333
926.79,BH1750,40,216.0,8.333333
927.38,BH1750,40,222.5455,9.166666
927.97,BH1750,40,229.0909,9.166666
928.56,BH1750,40,235.6364,9.166666
929.14,BH1750,40,242.1818,9.166666
929.73,BH1750,40,248.7273,9.166666
930.36,BH1750,40,255.2727,9.166666
930.95,BH1750,40,261.8182,9.166666
931.53,BH1750,40,268.3636,9.166666
932.12,BH1750,40,274.9091,9.166666
932.71,BH1750,40,281.4545,9.166666
933.30,BH1750,40,288.0,9.166666
933.89,BH1750,40,294.5454,9.166666
934.51,BH1750,40,301.0909,8.333333
935.10,BH1750,40,307.6364,8.333333
935.69,BH1750,40,314.1818,8.333333
936.27,BH1750,40,320.7273,8.333333
936.86,BH1750,40,327.2727,8.333333
937.45,BH1750,40,333.8182,9.166666
938.04,BH1750,40,340.3636,9.166666
938.66,BH1750,40,346.9091,9.166666
939.25,BH1750,40,353.4545,10.0
939.84,BH1750,45,0.0,10.0
940.46,BH1750,45,7.058824,10.83333
941.07,BH1750,45,14.11765,11.66667
941.69,BH1750,45,21.17647,12.5
942.31,BH1750,45,28.23529,14.16667
942.93,BH1750,45,35.29412,16.66667
943.59,BH1750,45,42.35294,18.33333
944.21,BH1750,45,49.41177,20.83333
944.83,BH1750,45,56.47059,23.33333
945.45,BH1750,45,63.52941,25.0
946.06,BH1750,45,70.58824,27.5
946.68,BH1750,45,77.64706,30.0
947.30,BH1750,45,84.70589,27.5
947.92,BH1750,45,91.76471,25.0
948.70,BH1750,45,98.82354,23.33333
949.31,BH1750,45,105.8823,20.83333
949.93,BH1750,45,112.9412,18.33333
950.55,BH1750,45,120.0,16.66667
951.17,BH1750,45,127.0588,14.16667
951.79,BH1750,45,134.1176,12.5
952.41,BH1750,45,141.1765,11.66667
953.03,BH1750,45,148.2353,10.83333
953.68,BH1750,45,155.2941,10.0
954.30,BH1750,45,162.3529,9.166666
954.92,BH1750,45,169.4118,8.333333
955.54,BH1750,45,176.4706,8.333333
956.16,BH1750,45,183.5294,7.5
956.78,BH1750,45,190.5882,7.5
957.39,BH1750,45,197.6471,7.5
958.05,BH1750,45,204.7059,7.5
958.67,BH1750,45,211.7647,7.5
959.29,BH1750,45,218.8235,7.5
959.91,BH1750,45,225.8823,7.5
960.52,BH1750,45,232.9412,8.333333
961.14,BH1750,45,240.0,8.333333
961.76,BH1750,45,247.0588,8.333333
962.38,BH1750,45,254.1176,8.333333
963.04,BH1750,45,261.1765,8.333333
963.66,BH1750,45,268.2353,8.333333
964.27,BH1750,45,275.2941,8.333333
964.89,BH1750,45,282.3529,8.333333
965.51,BH1750,45,289.4118,8.333333
966.12,BH1750,45,296.4706,8.333333
966.74,BH1750,45,303.5294,7.5
967.36,BH1750,45,310.5882,7.5
968.02,BH1750,45,317.6471,7.5
968.64,BH1750,45,324.7059,7.5
969.26,BH1750,45,331.7647,8.333333
969.88,BH1750,45,338.8235,8.333333
970.50,BH1750,45,345.8823,8.333333
971.12,BH1750,45,352.9412,9.166666
971.74,BH1750,50,0.0,9.166666
972.40,BH1750,50,7.826087,10.0
973.10,BH1750,50,15.65217,10.83333
973.76,BH1750,50,23.47826,11.66667
974.42,BH1750,50,31.30435,12.5
975.08,BH1750,50,39.13044,15.0
975.74,BH1750,50,46.95652,16.66667
976.40,BH1750,50,54.78261,18.33333
977.06,BH1750,50,62.6087,19.16667
977.76,BH1750,50,70.43478,20.83333
978.42,BH1750,50,78.26087,22.5
979.08,BH1750,50,86.08696,21.66667
979.74,BH1750,50,93.91304,20.0
980.40,BH1750,50,101.7391,18.33333
981.06,BH1750,50,109.5652,16.66667
981.72,BH1750,50,117.3913,15.0
982.38,BH1750,50,125.2174,13.33333
983.07,BH1750,50,133.0435,11.66667
983.73,BH1750,50,140.8696,10.83333
984.39,BH1750,50,148.6957,10.0
985.05,BH1750,50,156.5217,9.166666
985.71,BH1750,50,164.3478,8.333333
986.37,BH1750,50,172.1739,8.333333
987.03,BH1750,50,180.0,7.5
987.69,BH1750,50,187.8261,7.5
988.39,BH1750,50,195.6522,6.666667
989.05,BH1750,50,203.4782,6.666667
989.71,BH1750,50,211.3044,6.666667
990.37,BH1750,50,219.1304,6.666667
991.03,BH1750,50,226.9565,7.5
991.69,BH1750,50,234.7826,7.5
992.36,BH1750,50,242.6087,7.5
993.02,BH1750,50,250.4348,7.5
993.72,BH1750,50,258.2609,7.5
994.38,BH1750,50,266.0869,7.5
995.04,BH1750,50,273.913,7.5
995.70,BH1750,50,281.7391,7.5
996.36,BH1750,50,289.5652,7.5
997.02,BH1750,50,297.3913,7.5
997.68,BH1750,50,305.2174,7.5
998.34,BH1750,50,313.0435,7.5
999.04,BH1750,50,320.8696,7.5
999.70,BH1750,50,328.6956,7.5
1000.37,BH1750,50,336.5217,7.5
1001.03,BH1750,50,344.3478,7.5
1001.69,BH1750,50,352.1739,8.333333
1002.35,BH1750,55,0.0,8.333333
1003.07,BH1750,55,8.780488,9.166666
1003.79,BH1750,55,17.56098,10.0
1004.54,BH1750,55,26.34146,10.83333
1005.26,BH1750,55,35.12195,11.66667
1005.97,BH1750,55,43.90244,13.33333
1006.69,BH1750,55,52.68293,15.0
1007.41,BH1750,55,61.46342,15.83333
1008.13,BH1750,55,70.24391,17.5
